EXPERIMENTNAME	RUNID	BATCHSETID	MPL	NUMEXECXACTS	PROCTIME	TPS
xt-30K-1000-120-6	3189	9706	300	15630.4	36139901	1.30240947096819983337899277596606161406E-01
xt-30K-1000-120-6	3189	9706	400	17317.8	48193456.4	1.44300824741389229157232485387891760246E-01
xt-30K-1000-120-6	3189	9706	500	17201.6	60243018	1.43333064709821968727070375957574129792E-01
xt-30K-1000-120-6	3189	9706	600	354	18268135.4	2.9497197350116918547873237607287258542E-03
xt-30K-1000-120-6	3189	9706	700	329	17666892.4	2.74139726261741231086969268148608780844E-03
xt-30K-1000-120-6	3189	9706	800	526.2	23270200.4	4.38458331744991946658908642581287140748E-03
xt-30K-1000-120-6	3189	9706	900	581	30793560.2	4.84120584950112533055132879859308900418E-03
xt-30K-1000-120-6	3189	9706	1000	744.8	37152509	6.20604606206046062060460620604606206046E-03
xt-30K-1000-120-6	3189	9707	100	21038.8	12028025.8	1.75306681154134213696144613401105831872E-01
xt-30K-1000-120-6	3189	9707	200	20248	24083427.8	1.68717587651899943479528053005277946956E-01
xt-30K-1000-120-6	3189	9707	300	19066.8	36142182	1.58879694927054371022030596439512078353E-01
xt-30K-1000-120-6	3189	9707	400	20487.4	48185963.8	1.70712409292799572675685521858970857989E-01
xt-30K-1000-120-6	3189	9707	500	20613	60257716.4	1.71758395788577450148983707312636649832E-01
xt-30K-1000-120-6	3189	9707	600	272	16725986.8	2.26644711852651716438375244059782137876E-03
xt-30K-1000-120-6	3189	9707	700	389.2	23227584.4	3.2430176974358847844762537492212954394E-03
xt-30K-1000-120-6	3189	9707	800	342	15532354.8	2.84971502849715028497150284971502849714E-03
xt-30K-1000-120-6	3189	9707	900	593.4	30202653.2	4.94453150280375717084114804724708720852E-03
xt-30K-1000-120-6	3189	9707	1000	765.4	59986036.2	6.3777429296980532397857752505962514769E-03
xt-30K-1000-120-6	3189	9708	100	23193.4	12023014.6	1.9325964939287513505331493220482941804E-01
xt-30K-1000-120-6	3189	9708	200	23173	24091487.6	1.93089676055989460395742984522544709696E-01
xt-30K-1000-120-6	3189	9708	300	22612.6	36133240.6	1.88420117250342609538364559357781297805E-01
xt-30K-1000-120-6	3189	9708	400	21804.2	48188046.4	1.81684404143209957889757626909841811424E-01
xt-30K-1000-120-6	3189	9708	500	21818	60240599.6	1.81799086689115180495738051218139942567E-01
xt-30K-1000-120-6	3189	9708	600	208.2	9606770	1.73483484908460600057433491387677024183E-03
xt-30K-1000-120-6	3189	9708	700	248.8	15531273.2	2.07313401919814740132061792501426350908E-03
xt-30K-1000-120-6	3189	9708	800	441.8	27116077	3.68131851909397611843807383905406000274E-03
xt-30K-1000-120-6	3189	9708	900	483.6	34010651.2	4.02960210876891107277381129685261080624E-03
xt-30K-1000-120-6	3189	9708	1000	618.6	35479284.2	5.15449089755069177874995384252782749878E-03
xt-30K-1000-120-6	3189	9709	100	16683.4	12036292.2	1.39014897509229726023461903475655273101E-01
xt-30K-1000-120-6	3189	9709	200	11215.8	24091690.8	9.34560996270016892064977146562396141695E-02
xt-30K-1000-120-6	3189	9709	300	10885	36143766.8	9.06998650972187141330640609463425034565E-02
xt-30K-1000-120-6	3189	9709	400	10159.4	48192730.4	8.46534944153578020582700904762939920633E-02
xt-30K-1000-120-6	3189	9709	500	10536.4	60257275	8.77947120420737421470791734768578453751E-02
xt-30K-1000-120-6	3189	9709	600	200.6	10124754	1.67150833446928920915531636932770102736E-03
xt-30K-1000-120-6	3189	9709	700	727	47078983.4	6.05775629118142422452724355348584930528E-03
xt-30K-1000-120-6	3189	9709	800	616.6	40413081.6	5.1378261889948137060316627371295861834E-03
xt-30K-1000-120-6	3189	9709	900	448.4	19375245.8	3.73630863159611495500257075308209402872E-03
xt-30K-1000-120-6	3189	9709	1000	683.4	50530129.2	5.69444438762663134241524977165397674764E-03
xt-30K-1000-120-6	3189	9710	100	18223.4	12034441.4	1.51846742288021880388280564888046835105E-01
xt-30K-1000-120-6	3189	9710	200	18163.8	24083076	1.51350368833595179949220583187033805973E-01
xt-30K-1000-120-6	3189	9710	300	14125	36139397.8	1.17696943618029005719748940133220292667E-01
xt-30K-1000-120-6	3189	9710	400	11986.6	48203766.4	9.98795040541916307918831566937759255846E-02
xt-30K-1000-120-6	3189	9710	500	11206.4	60255766	9.33782500810675305712943808482342086152E-02
xt-30K-1000-120-6	3189	9710	600	344	19575478	2.8663855414960124672303332365182793284E-03
xt-30K-1000-120-6	3189	9710	700	259	11508700.6	2.15812007664698640278653499969293246854E-03
xt-30K-1000-120-6	3189	9710	800	370.6	20567666	3.08803200167049758376132900523959097482E-03
xt-30K-1000-120-6	3189	9710	900	851.6	60945435.8	7.0959778447555138384776371557223681742E-03
xt-30K-1000-120-6	3189	9710	1000	540.4	23449153	4.50289314031603008578106062149893478488E-03
xt-30K-1000-120-6	3189	9711	100	20877.6	12027674.4	1.7396347160105575241555373283640824853E-01
xt-30K-1000-120-6	3189	9711	200	20433.2	24086567.2	1.70260211023835163875101603337595596916E-01
xt-30K-1000-120-6	3189	9711	300	19343.4	36142263.4	1.6117971143893795981188253534957920106E-01
xt-30K-1000-120-6	3189	9711	400	15185.2	48199907.2	1.26531317726454239333852706559815114194E-01
xt-30K-1000-120-6	3189	9711	500	13836.4	60258746.2	1.15292375710031022267669881374651501417E-01
xt-30K-1000-120-6	3189	9711	600	189.4	11405004.6	1.57817969553615280607521263966572598336E-03
xt-30K-1000-120-6	3189	9711	700	342.6	22038694	2.8547243877684819308632779499239944712E-03
xt-30K-1000-120-6	3189	9711	800	656.6	40430911.6	5.4711195547111955471119554711195547112E-03
xt-30K-1000-120-6	3189	9711	900	640.2	37820437.2	5.3344937148051366297655424981703777777E-03
xt-30K-1000-120-6	3189	9711	1000	689.6	39322703	5.74610373577802496724938166872749526674E-03
xt-30K-1000-120-6	3189	9726	100	21649.4	12027080.8	1.80394831864717748116142826004817616024E-01
xt-30K-1000-120-6	3189	9726	200	21658.2	24089675.6	1.80467858395074464328376693679147360253E-01
xt-30K-1000-120-6	3189	9726	300	22169	36133722.6	1.84723504010099277545893659544562079776E-01
xt-30K-1000-120-6	3189	9726	400	21247.4	48188367.4	1.77044841810186442116329761840402217149E-01
xt-30K-1000-120-6	3189	9726	500	15305.6	60261297.8	1.27534525505211683962800027002490941713E-01
xt-30K-1000-120-6	3189	9726	600	153.6	9698063.2	1.27987819216983957474686630433428369478E-03
xt-30K-1000-120-6	3189	9726	700	300.6	16968911.4	2.50476820202312593787214229778717528392E-03
xt-30K-1000-120-6	3189	9726	800	389	28568855.2	3.24135155846112788681691001864697304812E-03
xt-30K-1000-120-6	3189	9726	900	655.2	33546140.8	5.45945405459454054594540545945405459456E-03
xt-30K-1000-120-6	3189	9726	1000	516.8	27218628	4.30626538466050737669814856845801700254E-03
xt-30K-1000-120-6	3189	9727	100	13706.2	12037902.4	1.14207498043750660166864743838948494126E-01
xt-30K-1000-120-6	3189	9727	200	11073	24088863.4	9.22660801416448945412458390305433991796E-02
xt-30K-1000-120-6	3189	9727	300	11173.6	36152812	9.31046519354752800516889147064217732402E-02
xt-30K-1000-120-6	3189	9727	400	9975.4	48211291.2	8.31203166357085866935550239294924612579E-02
xt-30K-1000-120-6	3189	9727	500	7361.4	60270506.4	6.13389487919856166080597474189747896025E-02
xt-30K-1000-120-6	3189	9727	600	277.2	18709886.4	2.30985096909023047601215599902912909112E-03
xt-30K-1000-120-6	3189	9727	700	573.6	37229520.2	4.77956377598581717978470297489671067458E-03
xt-30K-1000-120-6	3189	9727	800	762.4	48201514.6	6.35272876597539658310265886749824543978E-03
xt-30K-1000-120-6	3189	9727	900	930.2	64655772.6	7.750918030771797901105251844376130446E-03
xt-30K-1000-120-6	3189	9727	1000	752.6	43345693.4	6.27105721210521094582650513866101508996E-03
xt-30K-1000-120-6	3189	9728	100	17813	12034712.8	1.48427814613832936949171708943933969559E-01
xt-30K-1000-120-6	3189	9728	200	14029	24100366.6	1.16896860155249025846929934832299406651E-01
xt-30K-1000-120-6	3189	9728	300	12773.4	36152551.4	1.06434892128355554008889051183706820342E-01
xt-30K-1000-120-6	3189	9728	400	10762.2	48195797.4	8.96761836594335916834527477916897380431E-02
xt-30K-1000-120-6	3189	9728	500	11050.8	60260509.6	9.20811045969865632141182423185828281487E-02
xt-30K-1000-120-6	3189	9728	600	210.4	12560108	1.75316019766925602507145885167616703873E-03
xt-30K-1000-120-6	3189	9728	700	648.6	39249269.4	5.40447662021786700127208644954748872158E-03
xt-30K-1000-120-6	3189	9728	800	464.8	33173532	3.87296904820798830477946891908982047052E-03
xt-30K-1000-120-6	3189	9728	900	621.8	38202167.8	5.18117974027785468086138921472666514308E-03
xt-30K-1000-120-6	3189	9728	1000	710.2	39139928.6	5.91776652661398360362556651096215034848E-03
xt-30K-1000-120-6	3189	9729	100	19780.2	12029813.2	1.64818793400981427939537388110408336279E-01
xt-30K-1000-120-6	3189	9729	200	16160.8	24090785.8	1.34660322925941789891359970890335174819E-01
xt-30K-1000-120-6	3189	9729	300	13579.4	36144401.4	1.13150885723575417801035693871403009491E-01
xt-30K-1000-120-6	3189	9729	400	12367.8	48198913.6	1.03054694530546945305469453054694530547E-01
xt-30K-1000-120-6	3189	9729	500	11574	60252796.2	9.64405105458851364560099583556683230889E-02
xt-30K-1000-120-6	3189	9729	600	286.4	17172183	2.3864346059359894920452320978777236502E-03
xt-30K-1000-120-6	3189	9729	700	316.4	17090918.8	2.63640574806456826715691914155944230926E-03
xt-30K-1000-120-6	3189	9729	800	367.4	18477457.2	3.06136053061360530613605306136053061362E-03
xt-30K-1000-120-6	3189	9729	900	376.4	19502111.4	3.13637037526134646869782362074264113698E-03
xt-30K-1000-120-6	3189	9729	1000	528.4	36153985.2	4.40290004268745673504631827329525645954E-03
xt-30K-1000-120-6	3189	9730	100	22108.8	12025561.2	1.84222803732242286016292588771136801711E-01
xt-30K-1000-120-6	3189	9730	200	22030.2	24089516.6	1.83567563103813551728738878645930920097E-01
xt-30K-1000-120-6	3189	9730	300	15557.8	36135630.4	1.29635599835594068199538352208947278745E-01
xt-30K-1000-120-6	3189	9730	400	18022.2	48191932	1.501699830016998300169983001699830017E-01
xt-30K-1000-120-6	3189	9730	500	11676.6	60261196	9.7295433983278393461201329684131685989E-02
xt-30K-1000-120-6	3189	9730	600	168	7815058.2	1.39986970658520996883599283148847486478E-03
xt-30K-1000-120-6	3189	9730	700	290.4	18618167.8	2.41977893720431388270483919952045659036E-03
xt-30K-1000-120-6	3189	9730	800	411.8	25156420	3.43139009274925712643883735932501136036E-03
xt-30K-1000-120-6	3189	9730	900	471	38852103	3.92461396856928506403316944444131772896E-03
xt-30K-1000-120-6	3189	9730	1000	816.4	55827524.6	6.80266523236158828781916424406643725112E-03
xt-30K-1000-120-6	3189	9731	100	14685.2	12038902	1.22365026151086079894175661745999561857E-01
xt-30K-1000-120-6	3189	9731	200	11458.6	24093550	9.5479110156439283814353258438338893805E-02
xt-30K-1000-120-6	3189	9731	300	10512.2	36144436.6	8.75929073759290737592907375929073759291E-02
xt-30K-1000-120-6	3189	9731	400	9149	48217434.8	7.62342993799155496482026671580480362887E-02
xt-30K-1000-120-6	3189	9731	500	7733.8	60265246	6.44420087881527457212254848930507759705E-02
xt-30K-1000-120-6	3189	9731	600	213.6	12240357	1.7798358207080914815307569131152700919E-03
xt-30K-1000-120-6	3189	9731	700	391.4	21246939.4	3.2613579737148121241793100494857286706E-03
xt-30K-1000-120-6	3189	9731	800	508.6	28115828.4	4.2379178880016634855944568889248790275E-03
xt-30K-1000-120-6	3189	9731	900	501	16600947.6	4.17459949682927900058982944394980638424E-03
xt-30K-1000-120-6	3189	9731	1000	504	16379026	4.19958004199580041995800419958004199582E-03
xt-30K-1000-120-6	3189	9732	100	16755.4	12032544.8	1.39614608239731253756604602460097403225E-01
xt-30K-1000-120-6	3189	9732	200	12499	24088424	1.04148272459752716514934736122008200643E-01
xt-30K-1000-120-6	3189	9732	300	11252.4	36150985.4	9.3760947653335534977997924210656430031E-02
xt-30K-1000-120-6	3189	9732	400	10574.2	48203911.8	8.81096820032772868233170683481601427812E-02
xt-30K-1000-120-6	3189	9732	500	10430.2	60260230.8	8.69099298834313183991864039467015126986E-02
xt-30K-1000-120-6	3189	9732	600	126.8	8627253.6	1.05656496814037199852465056660988069006E-03
xt-30K-1000-120-6	3189	9732	700	213.6	11200060	1.77982807219329451233549155659853490088E-03
xt-30K-1000-120-6	3189	9732	800	479.8	25373917.2	3.99794245493722008478145499951731057548E-03
xt-30K-1000-120-6	3189	9732	900	667.8	40173294.8	5.5644528594166828133634017810496713756E-03
xt-30K-1000-120-6	3189	9732	1000	817.2	53121144.2	6.80935045096674112964391345040835399232E-03
xt-30K-1000-120-6	3189	9733	100	17640	12033764.8	1.46985768880261735098373573330020657182E-01
xt-30K-1000-120-6	3189	9733	200	12451.2	24087276	1.03750318876726259985734239956999930963E-01
xt-30K-1000-120-6	3189	9733	300	11996.4	36145853	9.99603498916342294327116271382752484765E-02
xt-30K-1000-120-6	3189	9733	400	12062.6	48208545.8	1.00512125712877212832832589452722824809E-01
xt-30K-1000-120-6	3189	9733	500	10668.4	60250790.2	8.8894734347159507356572283988100788569E-02
xt-30K-1000-120-6	3189	9733	600	241.6	14919022.6	2.01313676922103447275546142519066428066E-03
xt-30K-1000-120-6	3189	9733	700	424.6	24134410.2	3.53798865863108855946334661903956229826E-03
xt-30K-1000-120-6	3189	9733	800	327.6	16736671.6	2.72973272065043650481868623541136677456E-03
xt-30K-1000-120-6	3189	9733	900	797.6	52004745.8	6.64608077437356389787772331788858069874E-03
xt-30K-1000-120-6	3189	9733	1000	615	38846212.6	5.12450196514874514331736702424448875076E-03
xt-30K-1000-120-6	3189	9734	100	21864.6	12026450.2	1.82187395759650494747266127697807305259E-01
xt-30K-1000-120-6	3189	9734	200	14356.4	24088375.6	1.19624914211547739744028113624630904184E-01
xt-30K-1000-120-6	3189	9734	300	15111.4	36145992	1.25916175370489048702849007497447087248E-01
xt-30K-1000-120-6	3189	9734	400	12797.4	48198079	1.06634693914515023737395948183801912949E-01
xt-30K-1000-120-6	3189	9734	500	13406.6	60258765.4	1.11711239599501510326201411183787949236E-01
xt-30K-1000-120-6	3189	9734	600	87.6	5063993.8	7.29928604215402064851940005911639103871E-04
xt-30K-1000-120-6	3189	9734	700	579.2	34964917.4	4.8262098766444970466026226812398322319E-03
xt-30K-1000-120-6	3189	9734	800	669.8	45343690.2	5.58113634215178221646161898324114921114E-03
xt-30K-1000-120-6	3189	9734	900	316	2053675.6	2.6330834126537545255009736074107659797E-03
xt-30K-1000-120-6	3189	9734	1000	686.6	37538103.8	5.72110087544433736598731546520766565522E-03
xt-30K-1000-120-6	3189	9746	100	113605	12002001.6	9.46616826236539311685872072954411957848E-01
xt-30K-1000-120-6	3189	9746	200	113463.2	24006118.6	9.4543684525759898977674649507937802543E-01
xt-30K-1000-120-6	3189	9746	300	113141.2	36008553	9.42755335404901263823949935653903036204E-01
xt-30K-1000-120-6	3189	9746	400	113673.4	48019122.6	9.47188348189592691885011252786168389408E-01
xt-30K-1000-120-6	3189	9746	500	113272.2	60006070.2	9.43845336158654009860448323683850961464E-01
xt-30K-1000-120-6	3189	9746	600	112829.8	72018522.2	9.40159021722156665297159723606789010156E-01
xt-30K-1000-120-6	3189	9746	700	112393	84063103.4	9.36519363078982366822354019607996620906E-01
xt-30K-1000-120-6	3189	9746	800	112257.2	96105155.4	9.35387802360714896893764362526564640838E-01
xt-30K-1000-120-6	3189	9746	900	112013.4	108142598.4	9.33351664833516648335166483351664833518E-01
xt-30K-1000-120-6	3189	9746	1000	111851.2	120201410.2	.93200013332000133320001333200013332
xt-30K-1000-120-6	3189	9747	100	116165	12000750.4	9.67949705697424580284609019551225558106E-01
xt-30K-1000-120-6	3189	9747	200	116356	24003394.8	9.69539610576082042883250872708486762432E-01
xt-30K-1000-120-6	3189	9747	300	116050	36012571.6	9.66988249124303335998930736063167256808E-01
xt-30K-1000-120-6	3189	9747	400	115969.4	48032886.8	9.66295738689982978134369357932061828906E-01
xt-30K-1000-120-6	3189	9747	500	115536.8	60019865.2	9.62716813896876749012846782859967441134E-01
xt-30K-1000-120-6	3189	9747	600	115138.6	72062363	9.59398789770805022804916348654774638858E-01
xt-30K-1000-120-6	3189	9747	700	115064.2	84086028.6	9.5875008690438738604853797029607571771E-01
xt-30K-1000-120-6	3189	9747	800	114775	96082680.8	9.5636588024515466533078272333474143288E-01
xt-30K-1000-120-6	3189	9747	900	106701.8	108217843.8	8.89094350793844075386424688670223005558E-01
xt-30K-1000-120-6	3189	9747	1000	103757.8	120261193.6	8.64567663258782931177125292972976105106E-01
xt-30K-1000-120-6	3189	9748	100	118815.4	12001174	9.90060706359589634557319065399628043244E-01
xt-30K-1000-120-6	3189	9748	200	118761.4	24003222.6	9.89589268499205726851090645691172723522E-01
xt-30K-1000-120-6	3189	9748	300	118733.6	36002951	9.89352678195390777754292742254495528802E-01
xt-30K-1000-120-6	3189	9748	400	118157.2	48007037.4	9.8454651972537620541134760877096581782E-01
xt-30K-1000-120-6	3189	9748	500	117541.8	60017992.6	9.79394262268634770382385079090912023302E-01
xt-30K-1000-120-6	3189	9748	600	117430	72036367.4	9.78492006145978631090903458503838394688E-01
xt-30K-1000-120-6	3189	9748	700	117689.8	84054846.4	9.80653535277525512010658541459628052356E-01
xt-30K-1000-120-6	3189	9748	800	116959.4	96095366.2	9.74569083269934443701669223911226906768E-01
xt-30K-1000-120-6	3189	9748	900	117069.4	108124536.8	9.75484032798998780131874795010992827664E-01
xt-30K-1000-120-6	3189	9748	1000	117061.8	120192368.6	9.75419083623186178325503199458546672408E-01
xt-30K-1000-120-6	3189	9749	100	121249.6	11998375.6	1.01035271096348250915146010932753755424E00
xt-30K-1000-120-6	3189	9749	200	120942.4	24003076.6	1.00780463157008924644362760204839908565E00
xt-30K-1000-120-6	3189	9749	300	120968	35995561.4	1.00799105094527055120446321866883731052E00
xt-30K-1000-120-6	3189	9749	400	120839.8	48026039.8	1.006936221258291709649004950450044272
xt-30K-1000-120-6	3189	9749	500	119703	59998187.4	9.97443562961881704179620203812993468016E-01
xt-30K-1000-120-6	3189	9749	600	119592.4	71984249.6	9.96546861488781215006756272856756913282E-01
xt-30K-1000-120-6	3189	9749	700	119283.2	83991703.6	9.93972002159679993772272455407858008318E-01
xt-30K-1000-120-6	3189	9749	800	119445.2	96082403.8	9.95275473298639942774561477492480535962E-01
xt-30K-1000-120-6	3189	9749	900	119108.2	108176940.2	9.92507111576453862179025680006141269508E-01
xt-30K-1000-120-6	3189	9749	1000	118702.2	120215950.4	9.8914713497048404350050529724028101442E-01
xt-30K-1000-120-6	3189	9750	100	113391.6	12001468	9.44863861892729055943472444561828141326E-01
xt-30K-1000-120-6	3189	9750	200	113531.6	24003670	9.46065165249108225418504177366406402962E-01
xt-30K-1000-120-6	3189	9750	300	113503.4	36014156	9.45812793785944097092113906142236046778E-01
xt-30K-1000-120-6	3189	9750	400	113415	48019700.6	9.45091925065036908205844211913347686382E-01
xt-30K-1000-120-6	3189	9750	500	113125.2	59990320	9.42692721879451410300108995426964958762E-01
xt-30K-1000-120-6	3189	9750	600	112331.6	72008241.8	9.36035929979766601423106320460571807344E-01
xt-30K-1000-120-6	3189	9750	700	112561.8	84075748.8	9.37975917670097079288362984875630182076E-01
xt-30K-1000-120-6	3189	9750	800	112395.8	96120856	9.36595762933619196707998015832148677972E-01
xt-30K-1000-120-6	3189	9750	900	112144.8	108157117.2	9.34502624058951750268265878459502057252E-01
xt-30K-1000-120-6	3189	9750	1000	112121	120238201.4	9.34279375046315103963582297038663534502E-01
xt-30K-1000-120-6	3189	9751	100	115809.8	12000317.4	9.65036627479210320694470394322595996084E-01
xt-30K-1000-120-6	3189	9751	200	116255	24005129.8	9.68744843454464916852486611951224029566E-01
xt-30K-1000-120-6	3189	9751	300	116435	36009744.6	9.70249626179580150612068579938362775208E-01
xt-30K-1000-120-6	3189	9751	400	116169.8	48014995.6	9.68041349764068688009717617185547710694E-01
